,index,transcript_name,p_raw,p_bonferroni
143,Glutamatergic,Dync1i2-208_ENSMUST00000112144,2.4070104118352787e-21,8.324886210373494e-17
144,Glutamatergic,Pfdn5-204_ENSMUST00000165717,2.8745264551465206e-21,9.941837197769757e-17
145,Glutamatergic,Erh-202_ENSMUST00000166931,2.9132163696085687e-21,1.0075650135928196e-16
146,Glutamatergic,Rpl7-205_ENSMUST00000149566,5.268082297559003e-21,1.8220189434337566e-16
147,Glutamatergic,Slc22a17-204_ENSMUST00000226690,8.444389163343209e-21,2.920576436033882e-16
148,Glutamatergic,1700020I14Rik-202_ENSMUST00000153581,9.080394028401215e-21,3.1405450786628446e-16
149,Glutamatergic,Tmem191c-201_ENSMUST00000164950,1.3626073183885585e-20,4.712713671378668e-16
150,Glutamatergic,Ggnbp2-213_ENSMUST00000172405,1.415195888806198e-20,4.894596501025116e-16
151,Glutamatergic,Eny2-201_ENSMUST00000060652,1.671096666574004e-20,5.77965493101285e-16
152,Glutamatergic,Rbm34-201_ENSMUST00000045994,1.7066528389534302e-20,5.902629508804334e-16
153,Glutamatergic,Rpl13a-201_ENSMUST00000150350,3.917252627169779e-20,1.3548209936329398e-15
154,Glutamatergic,Cfap36-201_ENSMUST00000020754,4.548998950566718e-20,1.573316777043005e-15
155,Glutamatergic,Fam133b-205_ENSMUST00000197082,4.994028735343977e-20,1.7272347784060679e-15
156,Glutamatergic,Ndufv1-207_ENSMUST00000134479,5.529295729777972e-20,1.9123622211010094e-15
157,Glutamatergic,Echs1-206_ENSMUST00000211120,7.333768103972352e-20,2.5364570364398778e-15
158,Glutamatergic,Grin1-205_ENSMUST00000114312,1.6725481836349714e-19,5.784675147919912e-15
159,Glutamatergic,Cct8-203_ENSMUST00000175977,3.0933801184475896e-19,1.0698764477662833e-14
160,Glutamatergic,Akap11-202_ENSMUST00000123853,4.081198459348798e-19,1.4115232991503753e-14
161,Glutamatergic,Ttll7-201_ENSMUST00000037942,5.466611149233683e-19,1.8906821320739617e-14
162,Glutamatergic,Timm13-201_ENSMUST00000020440,7.4826752524756e-19,2.587958062821211e-14
163,Glutamatergic,Senp7-211_ENSMUST00000202000,8.821094109809256e-19,3.0508636088186294e-14
164,Glutamatergic,Sez6l2-207_ENSMUST00000155138,9.025296326419685e-19,3.121488987455512e-14
165,Glutamatergic,Ss18l2-201_ENSMUST00000035113,1.1922834053896629e-18,4.1236313858806883e-14
166,Glutamatergic,Ube2m-205_ENSMUST00000131837,1.4610997648679897e-18,5.053359646772429e-14
167,Glutamatergic,Rrm1-204_ENSMUST00000210751,1.991795944130662e-18,6.888825452370308e-14
168,Glutamatergic,Mrpl38-201_ENSMUST00000106439,3.907583207443337e-18,1.3514767281263525e-13
