,index,name,p_raw,p_corr,es,cluster,chromosome
21561,F,Usp46-201_ENSMUST00000068058,2.7602790736608624e-09,1.756641602477773e-05,0.3929364034479512,L5 IT,5
21693,F,Polr2b-201_ENSMUST00000031167,1.012270627603737e-06,0.0064420902740701825,0.3210623112670046,L5 IT,5
21730,F,Cenpc1-203_ENSMUST00000199141,1.048814815278024e-06,0.006674657484429345,0.20634380890572235,L5 IT,5
21758,F,Rufy3-201_ENSMUST00000031229,4.083081766368577e-16,2.5984732361169623e-12,0.37335755135227844,L5 IT,5
21764,F,Grsf1-202_ENSMUST00000113234,4.949157559969068e-11,3.149643871164315e-07,0.386997824576123,L5 IT,5
21835,F,G3bp2-201_ENSMUST00000113127,3.302914853818012e-23,2.101975012969783e-19,0.579641265455316,L5 IT,5
21838,F,G3bp2-209_ENSMUST00000202258,4.541557447934639e-15,2.8902471598656045e-11,0.5796559418985332,L5 IT,5
21874,F,Scarb2-201_ENSMUST00000031377,2.5238050878762325e-10,1.6061495579244344e-06,0.3463162731943119,L5 IT,5
21881,F,Sept11-201_ENSMUST00000074733,2.3935223038544057e-07,0.0015232375941729437,0.1899321964055849,L5 IT,5
21886,F,Sept11-203_ENSMUST00000201421,5.4905665959368915e-09,3.494196581654238e-05,0.2511284598764081,L5 IT,5
21889,F,Ccni-201_ENSMUST00000058550,1.311509619495512e-19,8.346447218469438e-16,0.3442570955523121,L5 IT,5
22056,F,Cds1-201_ENSMUST00000031273,1.080024897975012e-08,6.873278450712976e-05,0.29372676476010984,L5 IT,5
22058,F,Wdfy3-201_ENSMUST00000053177,2.036595358228807e-11,1.2960892859768128e-07,0.28835883284649166,L5 IT,5
22072,F,Mapk10-212_ENSMUST00000170792,5.746658156302642e-16,3.657173250671001e-12,0.39468603416459525,L5 IT,5
22184,F,A830010M20Rik-203_ENSMUST00000100951,2.784233548280081e-11,1.7718862301254437e-07,0.29343329711339905,L5 IT,5
22186,F,A830010M20Rik-201_ENSMUST00000060553,5.438108583346564e-09,3.4608123024417535e-05,0.37212200260344197,L5 IT,5
22188,F,Gm42669-201_ENSMUST00000143074,1.0367936127296449e-07,0.000659815455141146,0.2027855694414602,L5 IT,5
22250,F,Tmed5-201_ENSMUST00000002837,1.3197104464545579e-08,8.398637281236806e-05,0.3417219434567791,L5 IT,5
22257,F,Dr1-201_ENSMUST00000031190,5.256877926376469e-13,3.345477112345985e-09,0.5014972544814142,L5 IT,5
22264,F,Gm42517-201_ENSMUST00000197216,1.28819586565436e-07,0.0008198078489024347,0.31109017538310946,L5 IT,5
22266,F,Gm10419-202_ENSMUST00000196693,7.462942752032496e-07,0.004749416767393481,0.25427069135370095,L5 IT,5
22267,F,Gm10419-204_ENSMUST00000198585,1.633234240539604e-11,1.039390270679404e-07,0.4287037628936341,L5 IT,5
22278,F,Cplx1-201_ENSMUST00000046892,1.1787738872291707e-48,7.501717018326442e-45,0.9282912412677637,L5 IT,5
22399,F,Galnt9-202_ENSMUST00000165856,6.4618768569644865e-24,4.112338431772199e-20,0.7115582852229831,L5 IT,5
22428,F,Ulk1-201_ENSMUST00000031490,5.78466262472685e-18,3.681359294376167e-14,0.5402669474401893,L5 IT,5
22445,F,Pitpnb-204_ENSMUST00000200298,5.112211324417198e-10,3.253411286859105e-06,0.3821303589409588,L5 IT,5
22557,F,Svop-201_ENSMUST00000058472,1.370192670275448e-09,8.719906153632951e-06,0.32712710388147626,L5 IT,5
22620,F,2210016L21Rik-201_ENSMUST00000031538,9.880563923601836e-11,6.287990880980209e-07,0.15313720319672708,L5 IT,5
22626,F,Sppl3-201_ENSMUST00000031530,3.125287733546946e-08,0.00019889331136292766,0.34914168479286145,L5 IT,5
22634,F,Mlec-201_ENSMUST00000112121,1.3999029900133707e-08,8.908982628445091e-05,0.2969744999684989,L5 IT,5
22637,F,Cabp1-204_ENSMUST00000112113,2.8085991948649717e-12,1.787392527612068e-08,0.3933259152819315,L5 IT,5
22656,F,Coq5-201_ENSMUST00000040421,4.9321697499061856e-09,3.1388328288402964e-05,0.40002498538992093,L5 IT,5
22659,F,Dynll1-201_ENSMUST00000009157,2.039606294025604e-08,0.00012980054455178944,0.10184575425139197,L5 IT,5
22737,F,Suds3-201_ENSMUST00000086471,1.310904004520308e-10,8.34259308476724e-07,0.2696703453649616,L5 IT,5
22818,F,Plbd2-201_ENSMUST00000031597,3.79669707375756e-15,2.416218017739311e-11,0.45373962506892807,L5 IT,5
22851,F,Rph3a-201_ENSMUST00000079204,9.980703138699895e-18,6.351719477468614e-14,0.41243417344419564,L5 IT,5
22855,F,Ptpn11-202_ENSMUST00000100770,3.748522391241261e-09,2.3855596497859385e-05,0.36478190943449285,L5 IT,5
22860,F,Rpl6-207_ENSMUST00000197044,9.129486405188444e-09,5.810005148261926e-05,0.41487325946115083,L5 IT,5
22865,F,Hectd4-201_ENSMUST00000042614,5.111373623616984e-11,3.2528781740698487e-07,0.21864589936647416,L5 IT,5
22888,F,Erp29-203_ENSMUST00000130451,1.4398962249810141e-08,9.163499575779174e-05,0.17305120019508147,L5 IT,5
22977,F,Ppp1cc-202_ENSMUST00000102528,9.28907498101196e-17,5.911567317916011e-13,0.3781833228393996,L5 IT,5
22990,F,Pptc7-201_ENSMUST00000053426,8.631775317707092e-14,5.493261812188793e-10,0.3868561421576291,L5 IT,5
22997,F,Vps29-208_ENSMUST00000155671,5.872615842702785e-07,0.0037373327222960527,0.24658516768670014,L5 IT,5
23025,F,Atp2a2-203_ENSMUST00000179939,5.861628697787762e-29,3.7303405032721317e-25,0.3551713674863892,L5 IT,5
23055,F,Camkk2-201_ENSMUST00000111668,8.901154777220661e-16,5.664694900223229e-12,0.33881019967707227,L5 IT,5
23056,F,Camkk2-211_ENSMUST00000200109,2.911852413619001e-07,0.0018531028760271323,0.3872067019070329,L5 IT,5
23082,F,Rnf34-201_ENSMUST00000031434,3.0686579074241095e-12,1.9528938922847034e-08,0.35760090856497984,L5 IT,5
23104,F,Rhof-201_ENSMUST00000031401,4.676928347483123e-17,2.9763972003382593e-13,0.6228573900324261,L5 IT,5
23153,F,Vps33a-201_ENSMUST00000031388,8.189374312655e-08,0.0005211717812573642,0.3320809636811237,L5 IT,5
23266,F,Sbno1-216_ENSMUST00000199808,2.0373582684113043e-11,1.296574802016954e-07,0.4095599781155963,L5 IT,5
23337,F,Ccdc92-201_ENSMUST00000036206,4.536713009742146e-12,2.8871641593999017e-08,0.2683060415255354,L5 IT,5
23364,F,Ubc-202_ENSMUST00000136312,4.7267851738159705e-08,0.0003008126084616484,0.1326925595375874,L5 IT,5
23366,F,Ubc-201_ENSMUST00000108707,4.7077553583481967e-07,0.0029960155100527924,0.16037793096391262,L5 IT,5
23370,F,Bri3bp-201_ENSMUST00000049040,1.888562940190461e-10,1.2018814551372094e-06,0.25278620427274134,L5 IT,5
23372,F,Aacs-201_ENSMUST00000031445,1.060213383687994e-18,6.747197973790394e-15,0.6664710987908669,L5 IT,5
23376,F,Tmem132b-201_ENSMUST00000031446,1.3720488289714385e-15,8.731718747574235e-12,0.428620740590556,L5 IT,5
23439,F,Mmp17-201_ENSMUST00000031390,3.621831053721431e-31,2.304933282588319e-27,0.6670730168766457,L5 IT,5
23452,F,Nipsnap2-201_ENSMUST00000086046,5.457761527304097e-12,3.4733194359763275e-08,0.49234184558370675,L5 IT,5
23512,F,Rabgef1-203_ENSMUST00000119797,3.351885837314283e-10,2.1331401468668096e-06,0.45497461433151853,L5 IT,5
23522,F,Tmem248-202_ENSMUST00000111298,1.5025675405598395e-09,9.562339828122818e-06,0.37282722282928793,L5 IT,5
23538,F,Caln1-203_ENSMUST00000111288,1.380747061759664e-07,0.0008787074301038502,0.18902198704481277,L5 IT,5
23559,F,Gatsl2-201_ENSMUST00000016088,5.2423855427394995e-08,0.00033362541593994177,0.24815407999425032,L5 IT,5
23610,F,Rfc2-201_ENSMUST00000023867,1.1877755565181406e-06,0.007559003641681447,0.1961072561030659,L5 IT,5
23614,F,Rfc2-204_ENSMUST00000201464,1.1844256943081688e-09,7.537685118577186e-06,0.3799519214595972,L5 IT,5
23621,F,Eif4h-205_ENSMUST00000202622,2.5512795348381354e-07,0.0016236342959709894,0.3103258022288884,L5 IT,5
23622,F,Eif4h-201_ENSMUST00000036125,4.879321067291859e-10,3.105199927224539e-06,0.1888549873385994,L5 IT,5
23640,F,Abhd11-202_ENSMUST00000111216,1.4421650384922716e-07,0.0009177938304964817,0.3345136106793598,L5 IT,5
23676,F,Baz1b-201_ENSMUST00000002825,5.8461631223905234e-08,0.0003720498211089329,0.27869992113361985,L5 IT,5
23712,F,Tmem120a-201_ENSMUST00000043378,5.531560101260503e-08,0.0003520284848442184,0.36489403451976266,L5 IT,5
23733,F,Ywhag-205_ENSMUST00000198270,1.6447682973716236e-07,0.0010467305444473013,0.24665486182797203,L5 IT,5
23734,F,Ywhag-201_ENSMUST00000055808,4.031775857009646e-29,2.565822155400939e-25,0.3937184947828585,L5 IT,5
23820,F,Vgf-201_ENSMUST00000041543,1.2476291987877748e-07,0.0007939912221085399,0.27406448085913704,L5 IT,5
23882,F,Actl6b-205_ENSMUST00000139395,2.6032200637200154e-08,0.00016566892485514177,0.19301646118668891,L5 IT,5
24033,F,Prkar1b-201_ENSMUST00000026973,9.226457267874909e-10,5.871717405275592e-06,0.28980100697415256,L5 IT,5
24035,F,Prkar1b-202_ENSMUST00000110889,1.6407026502553915e-10,1.044143166622531e-06,0.47639865082253596,L5 IT,5
24064,F,Adap1-204_ENSMUST00000151450,1.3309888711889746e-16,8.470413176246634e-13,0.4041371213259404,L5 IT,5
24065,F,Adap1-201_ENSMUST00000110865,1.827853076126349e-07,0.0011632456976468086,0.3797573598795454,L5 IT,5
24111,F,Eif3b-201_ENSMUST00000100507,5.613229514435827e-13,3.57225926298696e-09,0.5213559620742627,L5 IT,5
24163,F,Wipi2-201_ENSMUST00000036872,9.960633409449676e-10,6.338947101773774e-06,0.30279878600757426,L5 IT,5
24179,F,Actb-201_ENSMUST00000100497,2.0902463228380713e-14,1.3302327598541484e-10,0.1299876192671574,L5 IT,5
24243,F,Rac1-201_ENSMUST00000080537,1.3044834327540133e-06,0.00830173256604654,0.15115093855012507,L5 IT,5
24247,F,Fam220a-201_ENSMUST00000067145,1.1789604637423989e-06,0.007502904391256626,0.2638793113271909,L5 IT,5
24269,F,Eif2ak1-201_ENSMUST00000100487,1.7106099320543248e-15,1.0886321607593723e-11,0.4558663419210065,L5 IT,5
24272,F,Aimp2-201_ENSMUST00000031613,3.2442605739665494e-09,2.064647429272312e-05,0.4462313597262151,L5 IT,5
24305,F,Tecpr1-201_ENSMUST00000085701,3.1570006830111656e-09,2.0091152346683057e-05,0.2933418488813735,L5 IT,5
24319,F,Tmem130-201_ENSMUST00000061446,1.7459730588335034e-09,1.1111372546416416e-05,0.3529483898651584,L5 IT,5
24485,F,Slc7a1-201_ENSMUST00000048116,2.7488016507482743e-21,1.7493373705362017e-17,0.46191384690424464,L5 IT,5
24490,F,Ubl3-201_ENSMUST00000079324,1.745473037924193e-07,0.0011108190413349564,0.14407292327106713,L5 IT,5
24497,F,Katnal1-201_ENSMUST00000047257,1.4166795335955411e-18,9.015748551802024e-15,0.4976158635114436,L5 IT,5
24552,F,Hsph1-211_ENSMUST00000202361,2.2345569914775567e-23,1.422072069376317e-19,0.5671842850482065,L5 IT,5
24553,F,Hsph1-201_ENSMUST00000074846,2.0212738547114628e-19,1.286338681138375e-15,0.3222240866197863,L5 IT,5
24665,F,Casd1-201_ENSMUST00000015333,9.208407359059489e-15,5.860230443305459e-11,0.5465628373866807,L5 IT,6
24685,F,Ppp1r9a-201_ENSMUST00000035813,2.9598098024569937e-24,1.8836229582836308e-20,0.3444850814498799,L5 IT,6
24695,F,Dync1i1-204_ENSMUST00000115559,6.685078286835749e-08,0.00042543838217422704,0.4008792055017074,L5 IT,6
24769,F,Ndufa4-201_ENSMUST00000031637,2.5176252609946587e-08,0.0001602216716097001,0.17605734547889895,L5 IT,6
24790,F,Tmem106b-201_ENSMUST00000031556,2.325903912914472e-15,1.48020525017877e-11,0.4180910278900365,L5 IT,6
24905,F,Fam3c-205_ENSMUST00000165576,2.479210682948443e-21,1.5777696786283892e-17,0.7060603035895463,L5 IT,6
24907,F,Fam3c-201_ENSMUST00000081288,1.7416462495535544e-17,1.108383673215882e-13,0.5871447336800002,L5 IT,6
24933,F,Wasl-201_ENSMUST00000031695,7.424850292854576e-10,4.725174726372652e-06,0.24942147593597142,L5 IT,6
25070,F,Ube2h-202_ENSMUST00000102993,1.0226099920587095e-06,0.006507889989461627,0.2383621701690699,L5 IT,6
25138,F,Lncpint-212_ENSMUST00000230209,5.090129111316917e-07,0.0032393581664420857,0.18879111784277658,L5 IT,6
25145,F,Mkln1-201_ENSMUST00000026699,8.578764205244736e-13,5.4595255402177496e-09,0.3208011742970118,L5 IT,6
25170,F,Plxna4-201_ENSMUST00000115096,7.982006199050215e-12,5.0797487450755566e-08,0.28820806089499373,L5 IT,6
25173,F,Chchd3-201_ENSMUST00000066379,5.280715440180848e-07,0.0033606473061310914,0.3358294358087579,L5 IT,6
25293,F,D630045J12Rik-206_ENSMUST00000169256,2.508585441336311e-08,0.00015964637748664282,0.3828916085334335,L5 IT,6
25326,F,Clec2l-201_ENSMUST00000114874,1.4794055519875943e-20,9.41493693284905e-17,0.5051546682139478,L5 IT,6
25339,F,Kdm7a-201_ENSMUST00000002305,2.8670918656452866e-10,1.8246172632966605e-06,0.3021189764419805,L5 IT,6
25378,F,Braf-201_ENSMUST00000002487,6.351385622777318e-10,4.042021810335485e-06,0.23572361675789066,L5 IT,6
25399,F,E330009J07Rik-202_ENSMUST00000101492,2.0496658853653568e-18,1.304407369446513e-14,0.4309236893517068,L5 IT,6
25428,F,Ephb6-201_ENSMUST00000114732,2.3653899242357365e-17,1.5053341477836228e-13,0.5509086254342916,L5 IT,6
25456,F,Tcaf1-201_ENSMUST00000045054,6.14237699654611e-22,3.909008720601945e-18,0.44943199176605786,L5 IT,6
25481,F,Cul1-201_ENSMUST00000031697,1.4373649988824667e-08,9.147390852888018e-05,0.29080338988008636,L5 IT,6
25499,F,Pdia4-201_ENSMUST00000077290,4.870548702076703e-11,3.099617194001614e-07,0.46576970993026423,L5 IT,6
25664,F,Snx10-201_ENSMUST00000049152,3.5292306191425e-12,2.246002366022287e-08,0.4149010184820954,L5 IT,6
25675,F,Hibadh-201_ENSMUST00000031788,2.558047955753679e-07,0.0016279417190416415,0.3383103386421684,L5 IT,6
25680,F,Tax1bp1-201_ENSMUST00000080723,2.259437226318458e-08,0.0001437905850829067,0.17934349711818953,L5 IT,6
25709,F,Scrn1-201_ENSMUST00000019268,3.737417992587405e-09,2.3784928104826246e-05,0.17429947363219345,L5 IT,6
25719,F,Mturn-203_ENSMUST00000190641,3.999742652300676e-12,2.5454362239241502e-08,0.4099588138653374,L5 IT,6
25727,F,Ggct-201_ENSMUST00000002874,9.532881176541383e-07,0.006066725580750936,0.3167243945970184,L5 IT,6
25731,F,Gars-201_ENSMUST00000003572,1.4684762168892919e-07,0.0009345382644283454,0.22433250572850483,L5 IT,6
25765,F,Kbtbd2-202_ENSMUST00000114323,1.0284662202691003e-08,6.545159025792554e-05,0.3615354757078211,L5 IT,6
25790,F,Ppm1k-201_ENSMUST00000042766,1.3065081696113426e-12,8.314617991406584e-09,0.27696518286551175,L5 IT,6
25801,F,Lancl2-201_ENSMUST00000050077,1.600381026583579e-11,1.0184824853177898e-07,0.48738064892013755,L5 IT,6
25802,F,Lancl2-203_ENSMUST00000153777,2.660942511142727e-15,1.6934238140912315e-11,0.4231164020807583,L5 IT,6
25810,F,Gm43994-201_ENSMUST00000203809,3.276570021724265e-11,2.0852091618253222e-07,0.3855273281532656,L5 IT,6
25948,F,Rnf103-201_ENSMUST00000064637,1.2584025376259805e-12,8.008473749451739e-09,0.45898785590356894,L5 IT,6
25975,F,Reep1-201_ENSMUST00000121469,8.551202199480085e-18,5.4419850797491257e-14,0.5191294120355039,L5 IT,6
25981,F,Immt-201_ENSMUST00000064062,1.5390699263579152e-08,9.794641011341773e-05,0.4334153883986458,L5 IT,6
26013,F,St3gal5-201_ENSMUST00000069994,3.7520967982008414e-22,2.3878344023750154e-18,0.30507134912582146,L5 IT,6
26030,F,Rnf181-202_ENSMUST00000069595,5.887397615463493e-07,0.0037467398424809667,0.3970100933927423,L5 IT,6
26031,F,Rnf181-201_ENSMUST00000069580,7.405282514474432e-08,0.00047127217922115285,0.28318266152071025,L5 IT,6
26070,F,Tgoln1-201_ENSMUST00000070524,2.1992024757627556e-11,1.3995724555754176e-07,0.27991762217409866,L5 IT,6
26072,F,Kcmf1-201_ENSMUST00000068697,2.899358700817653e-10,1.8451518772003544e-06,0.24482570084234112,L5 IT,6
26073,F,Kcmf1-204_ENSMUST00000204598,1.091753735703116e-06,0.00694792077401463,0.26399959432567766,L5 IT,6
26120,F,Mrpl19-201_ENSMUST00000032124,1.403956693339321e-09,8.93478039641144e-06,0.18217607823253168,L5 IT,6
26209,F,Dctn1-203_ENSMUST00000113913,1.083915910911889e-10,6.898040857043262e-07,0.43781624396298247,L5 IT,6
26254,F,Stambp-206_ENSMUST00000206400,3.194581575387915e-09,2.0330317145768692e-05,0.40071809251613777,L5 IT,6
26262,F,Tex261-201_ENSMUST00000014892,8.149200667090734e-07,0.005186151304536543,0.2926890569339222,L5 IT,6
26314,F,Spr-201_ENSMUST00000045986,2.566339147892021e-20,1.633218233718482e-16,0.7168775560994023,L5 IT,6
26351,F,Egr4-201_ENSMUST00000095759,6.946253198434664e-14,4.42059553548382e-10,0.49828433426051877,L5 IT,6
26385,F,Add2-209_ENSMUST00000204059,1.1044263095489955e-06,0.007028569033969807,0.22746785110810697,L5 IT,6
26403,F,Pcyox1-201_ENSMUST00000032065,5.1060240101266855e-11,3.2494736800446227e-07,0.45277354679776716,L5 IT,6
26468,F,Gmcl1-201_ENSMUST00000001185,1.4419247685411608e-12,9.176409226995948e-09,0.48976231911891155,L5 IT,6
26482,F,Aak1-201_ENSMUST00000003710,2.9040462868730277e-09,1.848135056965995e-05,0.25846752810417817,L5 IT,6
26540,F,Copg1-202_ENSMUST00000113607,1.1576466335384594e-16,7.367263175838756e-13,0.4302320942160156,L5 IT,6
26581,F,Sec61a1-201_ENSMUST00000032168,2.6005897684302632e-11,1.6550153286290194e-07,0.4459037223758864,L5 IT,6
26681,F,Iqsec1-208_ENSMUST00000204983,5.5274426034271594e-08,0.0003517664472821044,0.34624429194917306,L5 IT,6
26698,F,Hdac11-201_ENSMUST00000041736,1.6704063544221816e-17,1.0630466039542763e-13,0.42603535049656793,L5 IT,6
26721,F,Slc6a6-201_ENSMUST00000032185,1.6597635687390355e-08,0.00010562735351455222,0.2937765059683666,L5 IT,6
26798,F,Tmf1-201_ENSMUST00000095664,2.0544260180891865e-08,0.00013074367179119584,0.22567873720155607,L5 IT,6
26862,F,Pdzrn3-201_ENSMUST00000075994,3.6178584900489005e-11,2.3024051430671202e-07,0.41830882364886257,L5 IT,6
26913,F,Crbn-202_ENSMUST00000113239,3.85777166696776e-07,0.0024550858888582826,0.44607808897809376,L5 IT,6
26937,F,Bhlhe40-201_ENSMUST00000032194,8.470761067978466e-07,0.005390792343661496,0.2769863220469535,L5 IT,6
26941,F,Arl8b-201_ENSMUST00000032196,5.833436798018335e-07,0.0037123991782588685,0.1589500309089127,L5 IT,6
27000,F,Lhfpl4-201_ENSMUST00000162280,1.213479902782702e-09,7.722586101309116e-06,0.3357100814839762,L5 IT,6
27066,F,Jagn1-201_ENSMUST00000101070,4.606520093354287e-07,0.0029315893874106683,0.25494740926155135,L5 IT,6
27073,F,Creld1-201_ENSMUST00000032422,6.971705378640834e-12,4.4367933029670266e-08,0.4702293858712223,L5 IT,6
27084,F,Emc3-201_ENSMUST00000032425,7.275603474665444e-10,4.630194051277089e-06,0.3106518657493367,L5 IT,6
27159,F,Syn2-203_ENSMUST00000203450,2.1010395395869016e-10,1.3371015629931042e-06,0.5632313211506554,L5 IT,6
27161,F,Syn2-206_ENSMUST00000204617,1.3866175521164376e-13,8.82443410166901e-10,0.42996251400350793,L5 IT,6
27274,F,Tmem72-201_ENSMUST00000056623,1.988730646545411e-07,0.0012656281834614994,0.13275657188528323,L5 IT,6
27307,F,Hnrnpf-210_ENSMUST00000180341,2.292821549808669e-09,1.459151634298237e-05,0.3976167299151019,L5 IT,6
27309,F,Rasgef1a-201_ENSMUST00000164960,3.437829368418046e-23,2.187834610061244e-19,0.46893174002660887,L5 IT,6
27410,F,Tmem121b-201_ENSMUST00000178687,3.2256168969347677e-15,2.052782593209286e-11,0.42158919075739854,L5 IT,6
27478,F,Slc2a3-201_ENSMUST00000032476,9.360702677010632e-17,5.957151183649566e-13,0.5651861012899055,L5 IT,6
27491,F,Necap1-201_ENSMUST00000032477,5.364327633185794e-09,3.413858105759439e-05,0.2016020834294201,L5 IT,6
27548,F,Eno2-201_ENSMUST00000004378,5.3792643106847855e-15,3.4233638073197976e-11,0.47986712346680616,L5 IT,6
27549,F,Eno2-203_ENSMUST00000125436,1.8416605824190955e-07,0.0011720327946515123,0.35066810564448936,L5 IT,6
27570,F,Usp5-201_ENSMUST00000047510,1.3782185733593217e-12,8.770983000858723e-09,0.43328152498219463,L5 IT,6
27594,F,Ptms-204_ENSMUST00000203422,1.378829337248932e-07,0.0008774869902252203,0.30903757779658925,L5 IT,6
27604,F,Mlf2-201_ENSMUST00000032214,2.5613057451292055e-11,1.6300149762002263e-07,0.32054030542900236,L5 IT,6
27607,F,Cops7a-202_ENSMUST00000112439,9.2189109726277e-07,0.005866914942980268,0.2681373790537549,L5 IT,6
27608,F,Cops7a-201_ENSMUST00000032220,8.790985459460716e-07,0.0055945831464008,0.13081993269611836,L5 IT,6
27617,F,Pianp-207_ENSMUST00000162170,1.405220856006981e-07,0.0008942825527628427,0.3018538700243161,L5 IT,6
27666,F,Gapdh-206_ENSMUST00000147954,5.4656307942729506e-21,3.478327437475306e-17,0.23053674280140868,L5 IT,6
27670,F,Gapdh-212_ENSMUST00000183272,4.4129981536057167e-10,2.808432024954678e-06,0.22923223816879634,L5 IT,6
27712,F,Kcna6-201_ENSMUST00000040751,4.527682319825386e-21,2.8814170283368754e-17,0.43522027301265354,L5 IT,6
27713,F,Kcna6-203_ENSMUST00000128137,7.825740193357619e-21,4.9803010590527885e-17,0.527914752589075,L5 IT,6
27776,F,Gm10010-201_ENSMUST00000071101,1.0178716049293297e-15,6.477734893770254e-12,0.45657227736546013,L5 IT,6
27808,F,Fkbp4-201_ENSMUST00000032508,4.499633566642984e-08,0.0002863566801811595,0.24970905234236973,L5 IT,6
27813,F,A2ml1-203_ENSMUST00000203291,2.065806268026317e-25,1.3146791089719482e-21,1.1654963298283123,L5 IT,6
27903,F,Fam234b-201_ENSMUST00000111915,2.2810055903813425e-11,1.4516319577186863e-07,0.34531082351938513,L5 IT,6
27911,F,Grin2b-201_ENSMUST00000053880,3.8443137186813455e-17,2.446521250568808e-13,0.27570750968416347,L5 IT,6
27939,F,Wbp11-201_ENSMUST00000116514,2.0679368211584033e-08,0.0001316034992985208,0.2679623679551564,L5 IT,6
28078,F,Etnk1-201_ENSMUST00000032413,1.3526510415935322e-12,8.608271228701239e-09,0.26379545541395544,L5 IT,6
28116,F,Kras-201_ENSMUST00000032399,1.0439252769331183e-15,6.643540462402365e-12,0.37063057153345413,L5 IT,6
28119,F,Kras-202_ENSMUST00000111710,2.8648859977908885e-07,0.0018232134489941216,0.36004875349323884,L5 IT,6
28185,F,Mrps35-201_ENSMUST00000036111,1.2286211496659162e-07,0.0007818944996473891,0.22659118658250765,L5 IT,6
28206,F,Ergic2-208_ENSMUST00000136008,1.4187163584406743e-08,9.028710905116451e-05,0.32265870102201477,L5 IT,6
28254,F,Dennd5b-201_ENSMUST00000111557,3.762441235457806e-12,2.3944176022453476e-08,0.29088482690806705,L5 IT,6
28305,F,Myadm-201_ENSMUST00000096744,2.5738735169408363e-21,1.6380131061811483e-17,0.7184715470595986,L5 IT,7
