,index,name,p_raw,p_corr,es
84093,Glutamatergic,Grina-203_ENSMUST00000229772,2.942281071336807e-47,1.4493676557405113e-43,0.5019613634824354
86809,Glutamatergic,Rpp21-205_ENSMUST00000173486,2.304946400839348e-25,1.135416597053463e-21,0.5076708341567215
84690,Glutamatergic,Dnm1l-202_ENSMUST00000096229,4.108914285705324e-35,2.0240511771384427e-31,0.508540270358679
18683,GABAergic,Anapc11-204_ENSMUST00000148114,7.575102428593865e-77,1.7763615195052615e-73,0.5257706892064029
125914,Glutamatergic,Naa38-201_ENSMUST00000082283,3.9687580586399565e-32,1.9550102196860425e-28,0.5301023403214371
123983,Glutamatergic,Srsf11-202_ENSMUST00000072875,4.74392796270149e-38,2.3368589144267537e-34,0.5320805057609008
108539,Glutamatergic,Syt1-202_ENSMUST00000105276,6.641714975969522e-30,3.271708797162586e-26,0.5350486188739563
124101,Glutamatergic,Tmem191c-202_ENSMUST00000231322,2.1864551884080187e-38,1.07704782580979e-34,0.5425635102328212
74030,Glutamatergic,Rbfox1-201_ENSMUST00000056416,4.764876326415741e-49,2.3471780783923943e-45,0.5454283476467814
127222,Glutamatergic,Myt1l-202_ENSMUST00000049784,8.30903397335977e-57,4.0930301352770227e-53,0.5486339391859807
99340,Glutamatergic,Grin2b-205_ENSMUST00000152012,4.487968653073073e-74,2.2107733585037956e-70,0.551319521977883
124104,Glutamatergic,Tmem191c-205_ENSMUST00000231517,5.569068155837262e-47,2.743322973565435e-43,0.5515268273419505
75260,Glutamatergic,Psmb1-204_ENSMUST00000232500,1.1871950417132466e-27,5.848122775479453e-24,0.5555827963456128
103912,Glutamatergic,Ppib-202_ENSMUST00000213785,2.7946205000302464e-54,1.3766300583148994e-50,0.5561819315697032
130609,Glutamatergic,Rpl31-201_ENSMUST00000086535,9.820598176978539e-51,4.837626661979628e-47,0.562160527977952
80687,Glutamatergic,Gtpbp4-201_ENSMUST00000021574,1.2248485851429238e-45,6.033604130414043e-42,0.5787505143022154
105128,Glutamatergic,Polr2f-203_ENSMUST00000229973,6.188960020749136e-43,3.0486817062210246e-39,0.592170787271852
86996,Glutamatergic,Napg-201_ENSMUST00000025474,1.1973101593859197e-55,5.89794984513504e-52,0.5935999206577933
128653,Glutamatergic,Hmgn3-202_ENSMUST00000162246,5.345878971196905e-47,2.6333799812115954e-43,0.6130788965345326
122950,Glutamatergic,Thoc7-207_ENSMUST00000225202,2.889451045547446e-38,1.423343585036672e-34,0.6173069381255516
129300,Glutamatergic,Ssb-206_ENSMUST00000166411,1.4476035582843801e-49,7.130895128108856e-46,0.6216508454948473
81663,Glutamatergic,Agtpbp1-211_ENSMUST00000166276,4.55937623467001e-43,2.245948733198447e-39,0.6235751536148486
97717,Glutamatergic,Rsrc2-208_ENSMUST00000182309,6.662531097004233e-53,3.2819628183842854e-49,0.6275553281330262
75535,Glutamatergic,Gdi1-209_ENSMUST00000149391,1.653539118262329e-37,8.145333696560232e-34,0.6434831012892621
101387,Glutamatergic,Atrx-202_ENSMUST00000113573,1.0502943250471059e-89,5.1737498451820435e-86,0.6507159630668744
111175,Glutamatergic,Ndufv1-202_ENSMUST00000128787,1.022135199557236e-41,5.035037993018945e-38,0.6568763211781521
92234,Glutamatergic,Zc3h15-201_ENSMUST00000081591,3.1812778717883486e-78,1.5670974796429406e-74,0.6738674256878667
89303,Glutamatergic,Prkar1b-202_ENSMUST00000110889,1.1096551561876254e-38,5.466161299380243e-35,0.7002218827840601
77593,Glutamatergic,Snx3-202_ENSMUST00000105499,4.5330797461440597e-73,2.232995082950564e-69,0.8477436086499117
18682,GABAergic,Anapc11-201_ENSMUST00000026128,0.0,2.2250738585072014e-308,0.9221845390845189
80996,Glutamatergic,Meg3-201_ENSMUST00000124106,2.6224338625644815e-74,1.2918109206992636e-70,0.9284413649368117
130606,Glutamatergic,Rpl31-203_ENSMUST00000179954,1.3412242899416201e-75,6.60687085225242e-72,0.9888150633018737
89632,Glutamatergic,Hspd1-202_ENSMUST00000127861,1.262268579872394e-126,6.217935024451413e-123,1.0205901943839577
106818,Glutamatergic,Pja1-204_ENSMUST00000113797,3.0832139464350846e-100,1.5187911900139228e-96,1.1055581359236983
130554,Glutamatergic,Cops9-204_ENSMUST00000148508,3.262438004212656e-115,1.6070769608751543e-111,1.1067491690369797
81000,Glutamatergic,Meg3-202_ENSMUST00000126289,6.867377272776791e-124,3.382870044569847e-120,1.1076436321500704
123996,Glutamatergic,Srsf11-208_ENSMUST00000133090,8.08006762248313e-140,3.9802413108351895e-136,1.1146096826303107
100376,Glutamatergic,Rab6a-203_ENSMUST00000107048,2.4349223280521554e-85,1.1994427387984919e-81,1.1292626286963094
83340,Glutamatergic,Oxr1-204_ENSMUST00000110297,4.743414286073979e-125,2.3366058773200423e-121,1.3547169478785066
80999,Glutamatergic,Meg3-203_ENSMUST00000128178,8.811914991113803e-183,4.340749324622659e-179,1.516729070132659
