,index,name,p_raw,p_corr,es
3462,OPC,Penk,9.690044277396435e-248,1.356606198835501e-246,-0.912706233178664
3469,OPC,Pou3f3,8.485591643365685e-299,1.1879828300711959e-297,1.396329772081197
3483,OPC,Pvalb,7.219921957462554e-05,0.0010107890740447575,-0.07215252481017309
3485,OPC,Rab3b,0.0,2.2250738585072014e-308,-0.6990749518679298
3507,OPC,Slc17a7,0.0,2.2250738585072014e-308,-1.0772231340412954
3515,OPC,Sox10,0.0,2.2250738585072014e-308,8.909699085793394
3518,OPC,Spon1,0.0,2.2250738585072014e-308,5.62394113681685
3522,OPC,Sulf2,0.0,2.2250738585072014e-308,4.915365267366204
3526,OPC,Tac2,5.494510350705839e-96,7.692314490988175e-95,-0.46515418397902586
3549,OPC,Vip,5.808291889525108e-06,8.131608645335152e-05,0.037745978699219584
3563,Oligodendrocytes,Adamts4,0.0,2.2250738585072014e-308,9.15884646079278
3582,Oligodendrocytes,Calb1,4.441499607025611e-94,6.662249410538416e-93,-0.2718787910145357
3626,Oligodendrocytes,Daam2,0.0,2.2250738585072014e-308,6.3578738043873555
3649,Oligodendrocytes,Gad2,0.0,2.2250738585072014e-308,-0.5020766315368617
3716,Oligodendrocytes,Penk,1.0918374156005022e-216,1.6377561234007533e-215,-0.40708321495839783
3721,Oligodendrocytes,Plekhg3,0.0,2.2250738585072014e-308,9.407622631766529
3723,Oligodendrocytes,Pou3f3,0.0,2.2250738585072014e-308,1.4645017997441654
3739,Oligodendrocytes,Rab3b,0.0,2.2250738585072014e-308,-0.3895270914496729
3761,Oligodendrocytes,Slc17a7,0.0,2.2250738585072014e-308,-1.2571387225442496
3769,Oligodendrocytes,Sox10,0.0,2.2250738585072014e-308,10.201156517829933
3776,Oligodendrocytes,Sulf2,0.0,2.2250738585072014e-308,3.720833982573679
3780,Oligodendrocytes,Tac2,3.281514877709698e-29,4.922272316564547e-28,0.11028784038347705
3800,Oligodendrocytes,Unc5b,0.0,2.2250738585072014e-308,9.634658062791205
3803,Oligodendrocytes,Vip,5.112329128735842e-253,7.668493693103762e-252,-0.23274375381888746
3862,PVM,Cldn5,0.0,2.2250738585072014e-308,9.40393281696979
3896,PVM,Flt1,0.0,2.2250738585072014e-308,7.887760204496276
3903,PVM,Gad2,1.1757807041113797e-212,1.0582026337002417e-211,-0.39588166070257813
3991,PVM,Pvalb,1.1639703530621317e-07,1.0475733177559185e-06,0.1059656680654042
