"","x"
"SM-GE67S_S087_E1-50",21
"SM-GE67S_S088_E1-50",25
"SM-GE67S_S089_E1-50",25
"SM-GE67S_S090_E1-50",25
"SM-GE67S_S091_E1-50",25
"SM-GE67S_S092_E1-50",25
"SM-GE67S_S093_E1-50",28
"SM-GE67S_S094_E1-50",24
"SM-GE67S_S095_E1-50",25
"SM-GE67S_S096_E1-50",25
"SM-GE935_S001_E1-50",4
"SM-GE935_S002_E1-50",20
"SM-GE935_S003_E1-50",15
"SM-GE935_S004_E1-50",20
"SM-GE935_S005_E1-50",20
"SM-GE935_S006_E1-50",20
"SM-GE935_S007_E1-50",3
"SM-GE935_S008_E1-50",4
"SM-GE935_S017_E1-50",4
"SM-GE935_S018_E1-50",12
"SM-GE935_S019_E1-50",11
"SM-GE935_S020_E1-50",17
"SM-GE935_S021_E1-50",9
"SM-GE935_S022_E1-50",7
"SM-GE935_S023_E1-50",15
"SM-GE935_S024_E1-50",6
"SM-GE935_S025_E1-50",7
"SM-GE935_S026_E1-50",4
"SM-GE935_S027_E1-50",7
"SM-GE935_S028_E1-50",4
"SM-GE935_S029_E1-50",13
"SM-GE935_S030_E1-50",7
"SM-GE935_S031_E1-50",16
"SM-GE935_S032_E1-50",19
"SM-GE935_S033_E1-50",16
"SM-GE935_S034_E1-50",4
"SM-GE935_S035_E1-50",19
"SM-GE935_S036_E1-50",15
"SM-GE935_S037_E1-50",19
"SM-GE935_S038_E1-50",7
"SM-GE935_S039_E1-50",11
"SM-GE935_S040_E1-50",7
"SM-GE935_S041_E1-50",3
"SM-GE935_S042_E1-50",12
"SM-GE935_S043_E1-50",27
"SM-GE935_S044_E1-50",22
"SM-GE935_S045_E1-50",5
"SM-GE935_S046_E1-50",4
"SM-GE935_S047_E1-50",21
"SM-GE935_S048_E1-50",22
"SM-GE935_S050_E1-50",17
"SM-GE935_S051_E1-50",11
"SM-GE935_S052_E1-50",25
"SM-GE935_S053_E1-50",22
"SM-GE935_S054_E1-50",27
"SM-GE935_S055_E1-50",18
"SM-GE935_S056_E1-50",17
"SM-GE935_S057_E1-50",7
"SM-GE935_S058_E1-50",4
"SM-GE935_S059_E1-50",5
"SM-GE935_S060_E1-50",5
"SM-GE935_S061_E1-50",4
"SM-GE935_S062_E1-50",4
"SM-GE935_S063_E1-50",4
"SM-GE935_S064_E1-50",8
"SM-GE935_S065_E1-50",4
"SM-GE935_S066_E1-50",21
"SM-GE935_S067_E1-50",9
"SM-GE935_S068_E1-50",22
"SM-GE935_S069_E1-50",11
"SM-GE935_S070_E1-50",27
"SM-GE935_S071_E1-50",29
"SM-GE935_S072_E1-50",25
"SM-GE935_S073_E1-50",2
"SM-GE935_S074_E1-50",11
"SM-GE935_S075_E1-50",19
"SM-GE935_S076_E1-50",9
"SM-GE935_S077_E1-50",7
"SM-GE935_S078_E1-50",21
"SM-GE935_S079_E1-50",6
"SM-GE935_S080_E1-50",2
"SM-GE935_S081_E1-50",15
"SM-GE935_S082_E1-50",1
"SM-GE935_S083_E1-50",3
"SM-GE935_S084_E1-50",27
"SM-GE935_S086_E1-50",10
"SM-GE935_S087_E1-50",14
"SM-GE935_S088_E1-50",19
"SM-GE935_S089_E1-50",10
"SM-GE935_S090_E1-50",11
"SM-GE935_S091_E1-50",15
"SM-GE935_S092_E1-50",20
"SM-GE935_S093_E1-50",10
"SM-GE935_S094_E1-50",19
"SM-GE935_S095_E1-50",7
"SM-GE935_S096_E1-50",26
"SM-GE935_S097_E1-50",14
"SM-GE935_S099_E1-50",12
"SM-GE935_S100_E1-50",9
"SM-GE935_S101_E1-50",22
"SM-GE935_S102_E1-50",9
"SM-GE935_S103_E1-50",9
"SM-GE935_S104_E1-50",9
"SM-GE935_S105_E1-50",24
"SM-GE935_S106_E1-50",1
"SM-GE935_S107_E1-50",2
"SM-GE935_S108_E1-50",9
"SM-GE935_S109_E1-50",12
"SM-GE935_S110_E1-50",2
"SM-GE935_S111_E1-50",19
"SM-GE935_S112_E1-50",15
"SM-GE935_S121_E1-50",19
"SM-GE935_S122_E1-50",25
"SM-GE935_S123_E1-50",20
"SM-GE935_S124_E1-50",19
"SM-GE935_S125_E1-50",6
"SM-GE935_S127_E1-50",6
"SM-GE935_S128_E1-50",9
"SM-GE935_S129_E1-50",16
"SM-GE935_S130_E1-50",21
"SM-GE935_S131_E1-50",24
"SM-GE935_S132_E1-50",26
"SM-GE935_S133_E1-50",9
"SM-GE935_S134_E1-50",17
"SM-GE935_S135_E1-50",24
"SM-GE935_S136_E1-50",9
"SM-GE935_S137_E1-50",27
"SM-GE935_S138_E1-50",12
"SM-GE935_S139_E1-50",21
"SM-GE935_S140_E1-50",12
"SM-GE935_S141_E1-50",4
"SM-GE935_S142_E1-50",17
"SM-GE935_S143_E1-50",25
"SM-GE935_S144_E1-50",21
"SM-GE935_S145_E1-50",22
"SM-GE935_S146_E1-50",17
"SM-GE935_S148_E1-50",11
"SM-GE935_S149_E1-50",21
"SM-GE935_S150_E1-50",27
"SM-GE935_S151_E1-50",11
"SM-GE935_S152_E1-50",19
"SM-GE935_S153_E1-50",22
"SM-GE935_S154_E1-50",4
"SM-GE935_S155_E1-50",9
"SM-GE935_S156_E1-50",11
"SM-GE935_S157_E1-50",7
"SM-GE935_S158_E1-50",21
"SM-GE935_S159_E1-50",7
"SM-GE935_S160_E1-50",4
"SM-GE935_S161_E1-50",29
"SM-GE935_S162_E1-50",15
"SM-GE935_S163_E1-50",9
"SM-GE935_S164_E1-50",16
"SM-GE935_S165_E1-50",17
"SM-GE935_S166_E1-50",12
"SM-GE935_S167_E1-50",7
"SM-GE935_S168_E1-50",26
"SM-GE935_S169_E1-50",20
"SM-GE935_S170_E1-50",23
"SM-GE935_S171_E1-50",6
"SM-GE935_S172_E1-50",11
"SM-GE935_S173_E1-50",4
"SM-GE935_S174_E1-50",27
"SM-GE935_S175_E1-50",17
"SM-GE935_S176_E1-50",25
"SM-GE935_S177_E1-50",24
"SM-GE935_S178_E1-50",21
"SM-GE935_S179_E1-50",24
"SM-GE935_S180_E1-50",27
"SM-GE935_S182_E1-50",11
"SM-GE935_S183_E1-50",25
"SM-GE935_S184_E1-50",22
"SM-GE935_S185_E1-50",4
"SM-GE935_S187_E1-50",12
"SM-GE935_S188_E1-50",2
"SM-GE935_S189_E1-50",2
"SM-GE935_S190_E1-50",22
"SM-GE935_S191_E1-50",12
"SM-GE935_S192_E1-50",21
"SM-GE935_S193_E1-50",1
"SM-GE935_S194_E1-50",7
"SM-GE935_S195_E1-50",25
"SM-GE935_S196_E1-50",27
"SM-GE935_S197_E1-50",3
"SM-GE935_S198_E1-50",19
"SM-GE935_S199_E1-50",1
"SM-GE935_S200_E1-50",11
"SM-GE935_S201_E1-50",19
"SM-GE935_S202_E1-50",12
"SM-GE935_S203_E1-50",11
"SM-GE935_S204_E1-50",25
"SM-GE935_S205_E1-50",19
"SM-GE935_S206_E1-50",17
"SM-GE935_S207_E1-50",7
"SM-GE935_S208_E1-50",20
"SM-GE935_S209_E1-50",1
"SM-GE935_S210_E1-50",12
"SM-GE935_S211_E1-50",3
"SM-GE935_S213_E1-50",3
"SM-GE935_S214_E1-50",21
"SM-GE935_S215_E1-50",21
"SM-GE935_S216_E1-50",20
"SM-GE935_S225_E1-50",21
"SM-GE935_S226_E1-50",1
"SM-GE935_S227_E1-50",20
"SM-GE935_S228_E1-50",21
"SM-GE935_S229_E1-50",28
"SM-GE935_S230_E1-50",17
"SM-GE935_S231_E1-50",17
"SM-GE935_S232_E1-50",24
"SM-GE935_S233_E1-50",11
"SM-GE935_S234_E1-50",12
"SM-GE935_S235_E1-50",4
"SM-GE935_S236_E1-50",12
"SM-GE935_S237_E1-50",17
"SM-GE935_S238_E1-50",13
"SM-GE935_S239_E1-50",11
"SM-GE935_S240_E1-50",22
"SM-GE935_S241_E1-50",2
"SM-GE935_S242_E1-50",27
"SM-GE935_S243_E1-50",4
"SM-GE935_S244_E1-50",2
"SM-GE935_S245_E1-50",17
"SM-GE935_S246_E1-50",14
"SM-GE935_S247_E1-50",25
"SM-GE935_S248_E1-50",24
"SM-GE935_S249_E1-50",17
"SM-GE935_S250_E1-50",11
"SM-GE935_S251_E1-50",4
"SM-GE935_S252_E1-50",17
"SM-GE935_S253_E1-50",14
"SM-GE935_S254_E1-50",10
"SM-GE935_S255_E1-50",12
"SM-GE935_S256_E1-50",17
"SM-GE935_S257_E1-50",14
"SM-GE935_S258_E1-50",16
"SM-GE935_S259_E1-50",23
"SM-GE935_S260_E1-50",2
"SM-GE935_S261_E1-50",24
"SM-GE935_S262_E1-50",23
"SM-GE935_S263_E1-50",9
"SM-GE935_S264_E1-50",11
"SM-GE935_S265_E1-50",8
"SM-GE935_S266_E1-50",18
"SM-GE935_S267_E1-50",19
"SM-GE935_S268_E1-50",6
"SM-GE935_S269_E1-50",17
"SM-GE935_S270_E1-50",11
"SM-GE935_S271_E1-50",17
"SM-GE935_S272_E1-50",20
"SM-GE935_S273_E1-50",11
"SM-GE935_S274_E1-50",19
"SM-GE935_S275_E1-50",21
"SM-GE935_S276_E1-50",11
"SM-GE935_S277_E1-50",19
"SM-GE935_S278_E1-50",19
"SM-GE935_S279_E1-50",12
"SM-GE935_S280_E1-50",8
"SM-GE935_S281_E1-50",24
"SM-GE935_S282_E1-50",21
"SM-GE935_S283_E1-50",21
"SM-GE935_S284_E1-50",24
"SM-GE935_S285_E1-50",21
"SM-GE935_S286_E1-50",4
"SM-GE935_S287_E1-50",19
"SM-GE935_S288_E1-50",11
"SM-GE935_S289_E1-50",1
"SM-GE935_S290_E1-50",27
"SM-GE935_S291_E1-50",2
"SM-GE935_S292_E1-50",4
"SM-GE935_S293_E1-50",20
"SM-GE935_S294_E1-50",19
"SM-GE935_S295_E1-50",9
"SM-GE935_S296_E1-50",19
"SM-GE935_S297_E1-50",14
"SM-GE935_S298_E1-50",7
"SM-GE935_S299_E1-50",11
"SM-GE935_S300_E1-50",9
"SM-GE935_S301_E1-50",15
"SM-GE935_S302_E1-50",4
"SM-GE935_S303_E1-50",4
"SM-GE935_S304_E1-50",1
"SM-GE935_S305_E1-50",25
"SM-GE935_S306_E1-50",7
"SM-GE935_S307_E1-50",13
"SM-GE935_S308_E1-50",9
"SM-GE935_S309_E1-50",2
"SM-GE935_S310_E1-50",19
"SM-GE935_S311_E1-50",11
"SM-GE935_S312_E1-50",25
"SM-GE935_S313_E1-50",15
"SM-GE935_S314_E1-50",21
"SM-GE935_S315_E1-50",25
"SM-GE935_S316_E1-50",19
"SM-GE935_S317_E1-50",22
"SM-GE935_S318_E1-50",7
"SM-GE935_S319_E1-50",16
"SM-GE935_S320_E1-50",27
"SM-GE935_S329_E1-50",22
"SM-GE935_S330_E1-50",3
"SM-GE935_S331_E1-50",4
"SM-GE935_S332_E1-50",10
"SM-GE935_S333_E1-50",24
"SM-GE935_S334_E1-50",4
"SM-GE935_S336_E1-50",4
"SM-GE935_S337_E1-50",6
"SM-GE935_S339_E1-50",4
"SM-GE935_S340_E1-50",17
"SM-GE935_S341_E1-50",7
"SM-GE935_S342_E1-50",6
"SM-GE935_S343_E1-50",21
"SM-GE935_S344_E1-50",4
"SM-GE935_S345_E1-50",4
"SM-GE935_S346_E1-50",21
"SM-GE935_S347_E1-50",25
"SM-GE935_S348_E1-50",26
"SM-GE935_S349_E1-50",12
"SM-GE935_S350_E1-50",6
"SM-GE935_S351_E1-50",2
"SM-GE935_S352_E1-50",11
"SM-GE935_S353_E1-50",11
"SM-GE935_S354_E1-50",17
"SM-GE935_S355_E1-50",15
"SM-GE935_S356_E1-50",11
"SM-GE935_S357_E1-50",25
"SM-GE935_S358_E1-50",7
"SM-GE935_S359_E1-50",10
"SM-GE935_S360_E1-50",18
"SM-GE935_S361_E1-50",15
"SM-GE935_S362_E1-50",7
"SM-GE935_S363_E1-50",25
"SM-GE935_S364_E1-50",11
"SM-GE935_S366_E1-50",19
"SM-GE935_S367_E1-50",4
"SM-GE935_S368_E1-50",17
"SM-GE935_S369_E1-50",6
"SM-GE935_S370_E1-50",17
"SM-GE935_S371_E1-50",17
"SM-GE935_S372_E1-50",11
"SM-GE935_S373_E1-50",11
"SM-GE935_S375_E1-50",4
"SM-GE935_S376_E1-50",11
"SM-GE935_S377_E1-50",15
"SM-GE935_S378_E1-50",7
"SM-GE935_S379_E1-50",18
"SM-GE935_S380_E1-50",25
"SM-GE935_S381_E1-50",7
"SM-GE935_S382_E1-50",16
"SM-GE935_S383_E1-50",12
"SM-GE935_S384_E1-50",23
"SM-GE92H_S001_E1-50",14
"SM-GE92H_S002_E1-50",25
"SM-GE92H_S003_E1-50",11
"SM-GE92H_S004_E1-50",11
"SM-GE92H_S005_E1-50",20
"SM-GE92H_S006_E1-50",9
"SM-GE92H_S007_E1-50",19
"SM-GE92H_S008_E1-50",14
"SM-GE92H_S009_E1-50",20
"SM-GE92H_S010_E1-50",16
"SM-GE92H_S011_E1-50",27
"SM-GE92H_S012_E1-50",19
"SM-GE92H_S013_E1-50",14
"SM-GE92H_S014_E1-50",20
"SM-GE92H_S015_E1-50",19
"SM-GE92H_S016_E1-50",4
"SM-GE92H_S017_E1-50",9
"SM-GE92H_S018_E1-50",19
"SM-GE92H_S019_E1-50",9
"SM-GE92H_S020_E1-50",11
"SM-GE92H_S021_E1-50",16
"SM-GE92H_S022_E1-50",12
"SM-GE92H_S023_E1-50",25
"SM-GE92H_S024_E1-50",6
"SM-GE92H_S025_E1-50",15
"SM-GE92H_S026_E1-50",11
"SM-GE92H_S027_E1-50",7
"SM-GE92H_S028_E1-50",11
"SM-GE92H_S030_E1-50",9
"SM-GE92H_S031_E1-50",4
"SM-GE92H_S032_E1-50",25
"SM-GE92H_S033_E1-50",11
"SM-GE92H_S034_E1-50",11
"SM-GE92H_S035_E1-50",19
"SM-GE92H_S036_E1-50",11
"SM-GE92H_S037_E1-50",11
"SM-GE92H_S038_E1-50",14
"SM-GE92H_S039_E1-50",4
"SM-GE92H_S040_E1-50",22
"SM-GE92H_S049_E1-50",12
"SM-GE92H_S050_E1-50",7
"SM-GE92H_S051_E1-50",25
"SM-GE92H_S052_E1-50",10
"SM-GE92H_S053_E1-50",14
"SM-GE92H_S054_E1-50",13
"SM-GE92H_S055_E1-50",21
"SM-GE92H_S056_E1-50",21
"SM-GE92H_S057_E1-50",1
"SM-GE92H_S058_E1-50",12
"SM-GE92H_S059_E1-50",7
"SM-GE92H_S060_E1-50",11
"SM-GE92H_S061_E1-50",19
"SM-GE92H_S062_E1-50",9
"SM-GE92H_S063_E1-50",10
"SM-GE92H_S064_E1-50",9
"SM-GE92H_S065_E1-50",9
"SM-GE92H_S067_E1-50",10
"SM-GE92H_S068_E1-50",3
"SM-GE92H_S069_E1-50",17
"SM-GE92H_S070_E1-50",4
"SM-GE92H_S071_E1-50",23
"SM-GE92H_S072_E1-50",19
"SM-GE92H_S073_E1-50",9
"SM-GE92H_S074_E1-50",24
"SM-GE92H_S075_E1-50",7
"SM-GE92H_S076_E1-50",11
"SM-GE92H_S077_E1-50",9
"SM-GE92H_S078_E1-50",12
"SM-GE92H_S079_E1-50",11
"SM-GE92H_S080_E1-50",13
"SM-GE92H_S081_E1-50",19
"SM-GE92H_S082_E1-50",9
"SM-GE92H_S083_E1-50",4
"SM-GE92H_S084_E1-50",12
"SM-GE92H_S086_E1-50",24
"SM-GE92H_S087_E1-50",19
"SM-GE92H_S088_E1-50",22
"SM-GE92H_S089_E1-50",17
"SM-GE92H_S090_E1-50",17
"SM-GE92H_S091_E1-50",27
"SM-GE92H_S092_E1-50",27
"SM-GE92H_S093_E1-50",21
"SM-GE92H_S094_E1-50",4
"SM-GE92H_S095_E1-50",2
"SM-GE92H_S096_E1-50",12
"SM-GE92H_S097_E1-50",12
"SM-GE92H_S098_E1-50",7
"SM-GE92H_S099_E1-50",20
"SM-GE92H_S100_E1-50",12
"SM-GE92H_S102_E1-50",19
"SM-GE92H_S103_E1-50",25
"SM-GE92H_S104_E1-50",4
"SM-GE92H_S105_E1-50",2
"SM-GE92H_S106_E1-50",17
"SM-GE92H_S107_E1-50",12
"SM-GE92H_S108_E1-50",9
"SM-GE92H_S109_E1-50",4
"SM-GE92H_S110_E1-50",19
"SM-GE92H_S111_E1-50",12
"SM-GE92H_S112_E1-50",16
"SM-GE92H_S113_E1-50",11
"SM-GE92H_S114_E1-50",12
"SM-GE92H_S115_E1-50",16
"SM-GE92H_S116_E1-50",16
"SM-GE92H_S117_E1-50",15
"SM-GE92H_S118_E1-50",23
"SM-GE92H_S119_E1-50",16
"SM-GE92H_S120_E1-50",7
"SM-GE92H_S121_E1-50",4
"SM-GE92H_S122_E1-50",17
"SM-GE92H_S123_E1-50",21
"SM-GE92H_S124_E1-50",3
"SM-GE92H_S125_E1-50",3
"SM-GE92H_S126_E1-50",14
"SM-GE92H_S127_E1-50",3
"SM-GE92H_S128_E1-50",9
"SM-GE92H_S129_E1-50",1
"SM-GE92H_S130_E1-50",19
"SM-GE92H_S131_E1-50",11
"SM-GE92H_S132_E1-50",3
"SM-GE92H_S133_E1-50",23
"SM-GE92H_S134_E1-50",7
"SM-GE92H_S135_E1-50",11
"SM-GE92H_S136_E1-50",18
"SM-GE92H_S137_E1-50",9
"SM-GE92H_S139_E1-50",6
"SM-GE92H_S140_E1-50",1
"SM-GE92H_S141_E1-50",17
"SM-GE92H_S142_E1-50",11
"SM-GE92H_S143_E1-50",14
"SM-GE92H_S144_E1-50",23
"SM-GE92H_S153_E1-50",13
"SM-GE92H_S154_E1-50",15
"SM-GE92H_S155_E1-50",22
"SM-GE92H_S156_E1-50",25
"SM-GE92H_S157_E1-50",11
"SM-GE92H_S158_E1-50",11
"SM-GE92H_S159_E1-50",15
"SM-GE92H_S160_E1-50",15
"SM-GE92H_S161_E1-50",11
"SM-GE92H_S162_E1-50",7
"SM-GE92H_S163_E1-50",11
"SM-GE92H_S164_E1-50",27
"SM-GE92H_S165_E1-50",6
"SM-GE92H_S166_E1-50",11
"SM-GE92H_S167_E1-50",4
"SM-GE92H_S168_E1-50",12
"SM-GE92H_S169_E1-50",2
"SM-GE92H_S170_E1-50",14
"SM-GE92H_S171_E1-50",19
"SM-GE92H_S172_E1-50",11
"SM-GE92H_S173_E1-50",7
"SM-GE92H_S174_E1-50",12
"SM-GE92H_S175_E1-50",12
"SM-GE92H_S176_E1-50",9
"SM-GE92H_S177_E1-50",20
"SM-GE92H_S178_E1-50",4
"SM-GE92H_S179_E1-50",12
"SM-GE92H_S180_E1-50",3
"SM-GE92H_S181_E1-50",16
"SM-GE92H_S182_E1-50",20
"SM-GE92H_S183_E1-50",24
"SM-GE92H_S184_E1-50",20
"SM-GE92H_S185_E1-50",20
"SM-GE92H_S186_E1-50",19
"SM-GE92H_S187_E1-50",11
"SM-GE92H_S188_E1-50",20
"SM-GE92H_S189_E1-50",4
"SM-GE92H_S190_E1-50",3
"SM-GE92H_S191_E1-50",17
"SM-GE92H_S192_E1-50",14
"SM-GE92H_S193_E1-50",19
"SM-GE92H_S194_E1-50",17
"SM-GE92H_S195_E1-50",6
"SM-GE92H_S196_E1-50",12
"SM-GE92H_S197_E1-50",6
"SM-GE92H_S198_E1-50",16
"SM-GE92H_S200_E1-50",12
"SM-GE92H_S202_E1-50",21
"SM-GE92H_S203_E1-50",4
"SM-GE92H_S204_E1-50",22
"SM-GE92H_S205_E1-50",6
"SM-GE92H_S206_E1-50",11
"SM-GE92H_S207_E1-50",5
"SM-GE92H_S208_E1-50",19
"SM-GE92H_S209_E1-50",5
"SM-GE92H_S210_E1-50",7
"SM-GE92H_S211_E1-50",25
"SM-GE92H_S212_E1-50",20
"SM-GE92H_S213_E1-50",22
"SM-GE92H_S214_E1-50",10
"SM-GE92H_S216_E1-50",17
"SM-GE92H_S217_E1-50",20
"SM-GE92H_S218_E1-50",22
"SM-GE92H_S219_E1-50",17
"SM-GE92H_S220_E1-50",11
"SM-GE92H_S221_E1-50",20
"SM-GE92H_S222_E1-50",7
"SM-GE92H_S223_E1-50",12
"SM-GE92H_S224_E1-50",15
"SM-GE92H_S225_E1-50",7
"SM-GE92H_S226_E1-50",12
"SM-GE92H_S227_E1-50",4
"SM-GE92H_S228_E1-50",7
"SM-GE92H_S229_E1-50",24
"SM-GE92H_S230_E1-50",19
"SM-GE92H_S231_E1-50",11
"SM-GE92H_S232_E1-50",9
"SM-GE92H_S233_E1-50",1
"SM-GE92H_S234_E1-50",25
"SM-GE92H_S235_E1-50",19
"SM-GE92H_S236_E1-50",25
"SM-GE92H_S237_E1-50",4
"SM-GE92H_S238_E1-50",4
"SM-GE92H_S239_E1-50",3
"SM-GE92H_S240_E1-50",7
"SM-GE92H_S241_E1-50",12
"SM-GE92H_S242_E1-50",12
"SM-GE92H_S243_E1-50",15
"SM-GE92H_S244_E1-50",6
"SM-GE92H_S245_E1-50",22
"SM-GE92H_S246_E1-50",19
"SM-GE92H_S247_E1-50",19
"SM-GE92H_S248_E1-50",14
"SM-GE92H_S257_E1-50",2
"SM-GE92H_S258_E1-50",24
"SM-GE92H_S259_E1-50",21
"SM-GE92H_S260_E1-50",7
"SM-GE92H_S261_E1-50",23
"SM-GE92H_S262_E1-50",3
"SM-GE92H_S263_E1-50",15
"SM-GE92H_S264_E1-50",10
"SM-GE92H_S265_E1-50",9
"SM-GE92H_S266_E1-50",9
"SM-GE92H_S267_E1-50",4
"SM-GE92H_S268_E1-50",2
"SM-GE92H_S269_E1-50",21
"SM-GE92H_S270_E1-50",15
"SM-GE92H_S271_E1-50",3
"SM-GE92H_S272_E1-50",6
"SM-GE92H_S273_E1-50",12
"SM-GE92H_S274_E1-50",27
"SM-GE92H_S275_E1-50",9
"SM-GE92H_S276_E1-50",27
"SM-GE92H_S277_E1-50",22
"SM-GE92H_S278_E1-50",19
"SM-GE92H_S279_E1-50",24
"SM-GE92H_S280_E1-50",17
"SM-GE92H_S281_E1-50",12
"SM-GE92H_S282_E1-50",9
"SM-GE92H_S283_E1-50",2
"SM-GE92H_S284_E1-50",27
"SM-GE92H_S285_E1-50",25
"SM-GE92H_S286_E1-50",11
"SM-GE92H_S287_E1-50",22
"SM-GE92H_S288_E1-50",15
"SM-GE92H_S289_E1-50",3
"SM-GE92H_S290_E1-50",6
"SM-GE92H_S291_E1-50",9
"SM-GE92H_S292_E1-50",15
"SM-GE92H_S293_E1-50",9
"SM-GE92H_S294_E1-50",19
"SM-GE92H_S295_E1-50",16
"SM-GE92H_S296_E1-50",27
"SM-GE92H_S297_E1-50",9
"SM-GE92H_S298_E1-50",12
"SM-GE92H_S299_E1-50",14
"SM-GE92H_S300_E1-50",27
"SM-GE92H_S301_E1-50",5
"SM-GE92H_S302_E1-50",17
"SM-GE92H_S303_E1-50",4
"SM-GE92H_S304_E1-50",27
"SM-GE92H_S305_E1-50",1
"SM-GE92H_S307_E1-50",13
"SM-GE92H_S308_E1-50",16
"SM-GE92H_S309_E1-50",7
"SM-GE92H_S310_E1-50",2
"SM-GE92H_S311_E1-50",18
"SM-GE92H_S312_E1-50",24
"SM-GE92H_S313_E1-50",5
"SM-GE92H_S314_E1-50",13
"SM-GE92H_S315_E1-50",4
"SM-GE92H_S316_E1-50",12
"SM-GE92H_S317_E1-50",7
"SM-GE92H_S318_E1-50",2
"SM-GE92H_S319_E1-50",4
"SM-GE92H_S320_E1-50",17
"SM-GE92H_S321_E1-50",6
"SM-GE92H_S322_E1-50",13
"SM-GE92H_S323_E1-50",2
"SM-GE92H_S324_E1-50",4
"SM-GE92H_S325_E1-50",19
"SM-GE92H_S326_E1-50",6
"SM-GE92H_S327_E1-50",19
"SM-GE92H_S328_E1-50",3
"SM-GE92H_S329_E1-50",13
"SM-GE92H_S330_E1-50",6
"SM-GE92H_S333_E1-50",25
"SM-GE92H_S334_E1-50",4
"SM-GE92H_S335_E1-50",4
"SM-GE92H_S336_E1-50",17
"SM-GE92H_S337_E1-50",7
"SM-GE92H_S338_E1-50",12
"SM-GE92H_S339_E1-50",4
"SM-GE92H_S340_E1-50",20
"SM-GE92H_S341_E1-50",10
"SM-GE92H_S342_E1-50",17
"SM-GE92H_S343_E1-50",29
"SM-GE92H_S344_E1-50",23
"SM-GE92H_S345_E1-50",9
"SM-GE92H_S346_E1-50",13
"SM-GE92H_S347_E1-50",7
"SM-GE92H_S348_E1-50",2
"SM-GE92H_S349_E1-50",9
"SM-GE92H_S350_E1-50",12
"SM-GE92H_S351_E1-50",3
"SM-GE92H_S352_E1-50",16
"SM-GE92H_S361_E1-50",21
"SM-GE92H_S362_E1-50",20
"SM-GE92H_S363_E1-50",19
"SM-GE92H_S364_E1-50",2
"SM-GE92H_S366_E1-50",21
"SM-GE92H_S367_E1-50",17
"SM-GE92H_S368_E1-50",16
"SM-GE92H_S369_E1-50",15
"SM-GE92H_S370_E1-50",12
"SM-GE92H_S371_E1-50",7
"SM-GE92H_S372_E1-50",4
"SM-GE92H_S373_E1-50",6
"SM-GE92H_S374_E1-50",13
"SM-GE92H_S375_E1-50",12
"SM-GE92H_S376_E1-50",19
"SM-GE92H_S377_E1-50",12
"SM-GE92H_S378_E1-50",4
"SM-GE92H_S379_E1-50",2
"SM-GE92H_S380_E1-50",19
"SM-GE92H_S381_E1-50",3
"SM-GE92H_S382_E1-50",20
"SM-GE92H_S383_E1-50",10
"SM-GE92H_S384_E1-50",19
"SM-GE92I_S001_E1-50",7
"SM-GE92I_S002_E1-50",16
"SM-GE92I_S003_E1-50",13
"SM-GE92I_S004_E1-50",22
"SM-GE92I_S005_E1-50",6
"SM-GE92I_S006_E1-50",18
"SM-GE92I_S007_E1-50",13
"SM-GE92I_S008_E1-50",2
"SM-GE92I_S009_E1-50",11
"SM-GE92I_S010_E1-50",7
"SM-GE92I_S011_E1-50",12
"SM-GE92I_S012_E1-50",10
"SM-GE92I_S013_E1-50",7
"SM-GE92I_S014_E1-50",11
"SM-GE92I_S015_E1-50",19
"SM-GE92I_S016_E1-50",11
"SM-GE92I_S017_E1-50",7
"SM-GE92I_S018_E1-50",7
"SM-GE92I_S019_E1-50",7
"SM-GE92I_S020_E1-50",18
"SM-GE92I_S021_E1-50",5
"SM-GE92I_S022_E1-50",20
"SM-GE92I_S023_E1-50",17
"SM-GE92I_S024_E1-50",11
"SM-GE92I_S025_E1-50",4
"SM-GE92I_S026_E1-50",4
"SM-GE92I_S027_E1-50",18
"SM-GE92I_S028_E1-50",4
"SM-GE92I_S029_E1-50",22
"SM-GE92I_S030_E1-50",14
"SM-GE92I_S031_E1-50",2
"SM-GE92I_S032_E1-50",4
"SM-GE92I_S033_E1-50",4
"SM-GE92I_S034_E1-50",9
"SM-GE92I_S035_E1-50",1
"SM-GE92I_S036_E1-50",22
"SM-GE92I_S037_E1-50",20
"SM-GE92I_S038_E1-50",10
"SM-GE92I_S039_E1-50",21
"SM-GE92I_S040_E1-50",14
"SM-GE92I_S041_E1-50",14
"SM-GE92I_S042_E1-50",9
"SM-GE92I_S043_E1-50",22
"SM-GE92I_S044_E1-50",4
"SM-GE92I_S046_E1-50",19
"SM-GE92I_S047_E1-50",4
"SM-GE92I_S048_E1-50",15
"SM-GE92I_S049_E1-50",25
"SM-GE92I_S050_E1-50",3
"SM-GE92I_S051_E1-50",15
"SM-GE92I_S052_E1-50",12
"SM-GE92I_S053_E1-50",4
"SM-GE92I_S054_E1-50",2
"SM-GE92I_S055_E1-50",3
"SM-GE92I_S056_E1-50",3
"SM-GE92I_S057_E1-50",9
"SM-GE92I_S058_E1-50",15
"SM-GE92I_S059_E1-50",21
"SM-GE92I_S060_E1-50",2
"SM-GE92I_S061_E1-50",2
"SM-GE92I_S062_E1-50",3
"SM-GE92I_S063_E1-50",20
"SM-GE92I_S064_E1-50",12
"SM-GE92I_S065_E1-50",21
